age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,workout_type,fat_percentage,water_intake_l,workout_frequency,experience_level,bmi,height_cm,bmi_supplied,fitness_goal,body_fat_source,body_fat_pct,bmr,lean_body_mass_kg,activity_level,activity_multiplier,tdee,calorie_factor,protein_coefficient,calorie_target_clean,protein_target_clean,calorie_target,protein_target,bmi_category
52,Male,105.2,1.62,189,141,61,1.36,949.0,HIIT,27.6,3.2,3,1,40.085352842554485,162.0,40.09,fat_loss,measured,27.6,2015.1596800000002,76.1648,moderate,1.5250000000000001,3073.1185120000005,0.7919726766242854,2.3952850458283743,2433.8258935322815,251.98398682114498,2434.9,242.7,obese
33,Female,45.9,1.5,189,144,62,0.92,662.0,Yoga,29.8,1.7,3,1,20.4,150.0,20.4,fat_loss,measured,29.8,1065.9908799999998,32.221799999999995,light,1.35,1439.0876879999998,0.8154709415427246,2.059624226542171,1200.0,94.53675199828565,1200.0,96.7,normal
58,Female,65.2,1.63,167,121,53,1.12,610.0,HIIT,25.4,2.0,3,2,24.5398773006135,163.0,24.54,muscle_gain,measured,25.4,1420.6067200000002,48.6392,moderate,1.55,2201.9404160000004,1.146486635572642,1.8798171517971491,2524.495259271264,122.56407829717413,2603.1,125.2,normal
53,Female,56.3,1.79,193,141,59,1.52,964.0,Strength,16.5,2.7,5,3,17.571236852782373,179.0,17.57,muscle_gain,measured,16.5,1385.4268,47.01049999999999,very_active,1.9,2632.31092,1.119255351652823,2.0381463004134437,2946.228084424166,114.74763671327688,2989.7,112.0,underweight
50,Male,90.0,1.7,168,124,74,0.81,497.0,Cardio,22.9,2.7,2,1,31.14186851211073,170.0,31.14,fat_loss,measured,22.9,1868.824,69.39,light,1.35,2522.9124,0.8153325464779578,2.161588374189283,2057.012591632816,194.54295367703548,2055.7,196.9,obese
21,Female,60.0,1.7,179,123,52,1.97,1212.0,Strength,19.1,2.7,5,3,20.761245674740486,170.0,20.76,muscle_gain,measured,19.1,1418.464,48.54,very_active,1.9,2695.0816,1.1079381797075365,2.064973219703606,2985.983802067275,123.89839318221637,2952.3,126.6,normal
50,Male,51.5,1.71,199,155,64,1.48,1136.0,Yoga,20.9,2.9,2,1,17.612256762764613,171.0,17.61,muscle_gain,measured,20.9,1249.9084,40.7365,light,1.35,1687.3763400000003,1.1209530790209603,2.188140086815538,1891.4697037901192,112.68921447100021,1834.8,114.9,underweight
31,Female,63.1,1.64,184,125,51,1.54,962.0,Cardio,19.0,2.7,4,3,23.460737656157054,164.0,23.46,muscle_gain,measured,19.0,1473.9976000000001,51.111000000000004,active,1.75,2579.4958,1.1147748672418114,1.8392125071286465,2875.5570879958104,116.0543091998176,2736.3,115.8,normal
38,Male,91.5,1.77,178,140,74,0.8,616.0,Yoga,26.7,3.4,2,1,29.20616681030355,177.0,29.21,fat_loss,measured,26.7,1818.7012000000002,67.0695,light,1.35,2455.2466200000003,0.7988556979678002,2.23125259892536,2000.5713200000005,204.15961280167045,2005.5,203.0,overweight
37,Male,48.7,1.67,164,132,74,1.39,1009.0,Yoga,27.3,3.0,2,1,17.462081824375204,167.0,17.46,fat_loss,measured,27.3,1134.74584,35.4049,light,1.35,1531.9068840000002,0.7943426533717723,2.284758978945448,1248.220424,111.26776227464332,1306.8,108.0,underweight
25,Female,57.8,1.56,170,156,66,1.35,1053.0,Yoga,29.3,1.6,3,2,23.7508218277449,156.0,23.75,fat_loss,measured,29.3,1252.6753600000002,40.8646,moderate,1.55,1941.6468080000004,0.8189978905764508,2.2771841840544145,1590.2046399964993,131.62124583834515,1636.4,133.2,normal
24,Female,42.0,1.75,174,144,55,0.83,598.0,Strength,31.8,2.3,3,1,13.714285714285714,175.0,13.71,muscle_gain,measured,31.8,988.7104,28.644,light,1.35,1334.7590400000001,1.1281844853133176,1.9317015685270857,1505.854440559698,81.1314658781376,1516.3,82.1,underweight
20,Male,128.4,1.92,167,145,57,0.63,502.0,Cardio,26.1,2.0,2,1,34.83072916666667,192.0,34.83,fat_loss,measured,26.1,2419.57216,94.8876,sedentary,1.2,2903.486592,0.8198634927770069,2.0249400648503544,2661.5293760000004,260.0023043267855,2738.8,255.0,obese
34,Female,74.2,1.57,178,158,52,1.47,1161.0,Cardio,32.7,2.4,3,1,30.102641080774067,157.0,30.1,fat_loss,measured,32.7,1448.6305600000003,49.936600000000006,moderate,1.5250000000000001,2209.161604000001,0.7984417595631755,2.0662634393112262,1763.8868782571678,153.316747196893,1764.5,154.5,obese
50,Male,89.6,1.68,182,139,74,1.79,1232.0,Cardio,12.2,3.5,5,3,31.74603174603175,168.0,31.75,fat_loss,measured,12.2,2069.24608,78.66879999999999,very_active,1.9,3931.5675519999995,0.7965546627260401,2.289257903729489,3131.708465368003,205.11750817416223,2994.3,200.8,obese
29,Male,125.9,2.0,186,152,67,1.36,1137.0,Strength,24.7,3.1,4,2,31.475,200.0,31.48,fat_loss,measured,24.7,2417.7383200000004,94.8027,active,1.725,4170.598602000001,0.7962451251833776,2.269375622276135,3320.8188059391105,285.71439084456546,3121.9,283.1,obese
39,Male,105.5,1.99,199,133,71,0.81,593.0,HIIT,26.4,2.5,2,1,26.640741395419305,199.0,26.64,fat_loss,measured,26.4,2047.1968,77.648,light,1.35,2763.7156800000002,0.7922100068094412,2.3288510107410874,2251.9164800000003,245.69378163318473,2324.5,256.4,overweight
39,Male,93.4,1.7,191,155,50,1.1,938.0,Strength,21.1,2.5,4,2,32.31833910034602,170.0,32.32,fat_loss,measured,21.1,1961.76016,73.6926,moderate,1.55,3040.7282480000003,0.8152762303095475,2.0684187759970896,2479.0334634251954,193.19031367812818,2399.3,189.6,obese
47,Male,82.1,1.84,185,136,65,1.37,922.0,Strength,24.4,3.4,4,2,24.249763705103966,184.0,24.25,fat_loss,measured,24.4,1710.6601600000001,62.0676,active,1.725,2950.8887760000002,0.8242696377976678,2.2350766079109934,2432.3280225747235,183.49978950949256,2490.5,182.6,normal
55,Female,42.9,1.69,186,140,56,0.9,567.0,Yoga,34.7,2.4,2,1,15.02048247610378,169.0,15.02,muscle_gain,measured,34.7,975.0959200000001,28.0137,light,1.35,1316.3794920000003,1.1090187225494548,2.1120435806604227,1459.8895026081404,90.60666961033213,1455.7,91.7,underweight
55,Male,128.4,1.68,178,165,52,1.13,923.0,Cardio,20.4,2.6,4,2,45.49319727891157,168.0,45.49,fat_loss,measured,20.4,2577.6582400000007,102.20640000000002,moderate,1.55,3995.370272000001,0.7818422840230409,2.2457238622640157,3123.749418978239,288.3509439146996,3165.9,282.7,obese
25,Male,112.4,1.96,188,135,72,1.42,1054.0,Cardio,23.2,2.5,2,1,29.25864223240317,196.0,29.26,maintenance,measured,23.2,2234.58112,86.3232,light,1.35,3016.684512,0.9734595464427788,1.68227300107776,2936.620336812475,189.08748532114024,2931.2,193.0,overweight
44,Female,77.7,1.79,198,165,53,1.41,1047.0,HIIT,28.1,2.2,3,1,24.25017945756999,179.0,24.25,fat_loss,measured,28.1,1576.7120800000002,55.8663,moderate,1.5250000000000001,2404.4859220000008,0.7821393749382201,2.0065921299917893,1880.6431160808304,155.91220850036203,1970.8,150.1,normal
44,Male,89.3,1.99,192,135,58,1.4,936.0,HIIT,26.3,2.0,4,2,22.549935607686674,199.0,22.55,muscle_gain,measured,26.3,1791.58456,65.8141,active,1.725,3090.4833660000004,1.124460704935121,1.8698754919685152,3475.1271043226257,166.9798814327884,3492.2,165.5,normal
51,Female,70.3,1.55,178,139,54,1.4,876.0,Yoga,26.1,1.6,3,1,29.26118626430801,155.0,29.26,muscle_gain,measured,26.1,1492.15672,51.951699999999995,moderate,1.5250000000000001,2275.538998,1.1383937686628096,2.1405753972896906,2590.459415672414,150.48245042946525,2568.9,153.0,overweight
38,Female,59.1,1.72,196,148,68,1.07,792.0,Cardio,31.3,1.7,3,2,19.977014602487834,172.0,19.98,muscle_gain,measured,31.3,1246.99672,40.6017,moderate,1.55,1932.8449160000002,1.1170799911655152,2.135050520063025,2159.1423816895913,126.18148573572479,2217.0,129.9,normal
47,Female,49.9,1.69,178,147,64,1.48,979.0,HIIT,26.0,1.7,3,2,17.47137705262421,169.0,17.47,muscle_gain,measured,26.0,1167.6016,36.926,moderate,1.55,1809.78248,1.120194081838139,2.021900671444422,2027.3076235103504,100.89284350507666,2096.7,104.7,underweight
50,Male,101.7,1.67,192,127,57,0.53,333.0,HIIT,20.9,2.9,2,1,36.46599017533795,167.0,36.47,fat_loss,measured,20.9,2107.60552,80.44470000000001,sedentary,1.2,2529.126624,0.8246322437757796,2.109261103730475,2318.3660720000003,214.5118542493893,2340.6,216.9,obese
45,Male,93.0,1.91,175,143,55,1.03,729.0,Cardio,27.3,3.7,3,2,25.492722238973712,191.0,25.49,fat_loss,measured,27.3,1830.3976000000002,67.611,moderate,1.55,2837.1162800000006,0.8258564498540756,2.3730668819171616,2343.050778824002,220.69522001829603,2304.4,222.8,overweight
50,Male,87.4,1.6,182,122,67,0.77,465.0,Strength,23.2,3.1,2,1,34.14062499999999,160.0,34.14,fat_loss,measured,23.2,1819.8611200000003,67.12320000000001,light,1.35,2456.8125120000004,0.7842489482000391,2.261045168684071,2001.8472320000005,197.6153477429878,2001.8,203.6,obese
22,Female,55.1,1.61,166,144,68,1.62,1166.0,HIIT,19.9,2.7,4,3,21.25689595308823,161.0,21.26,muscle_gain,measured,19.9,1323.3181600000003,44.1351,active,1.75,2315.8067800000003,1.1126283269488844,1.9207800498021315,2576.6322231682834,105.83498074409745,2609.9,107.0,normal
36,Male,123.7,1.69,185,138,73,1.3,987.0,Cardio,20.4,2.1,4,2,43.310808445082465,169.0,43.31,fat_loss,measured,20.4,2496.8483200000005,98.46520000000001,active,1.725,4307.063352000001,0.8292196911183749,2.3372551640262484,3571.501742372713,289.1184637900469,3514.6,300.0,obese
21,Female,61.3,1.57,191,152,64,1.94,1474.0,HIIT,17.2,2.7,4,3,24.86916304921092,157.0,24.87,muscle_gain,measured,17.2,1466.33824,50.7564,very_active,1.9,2786.042656,1.1398085643046743,1.918067112827295,3175.5552798269414,117.57751401631317,3138.0,116.0,normal
52,Male,72.3,1.94,171,121,56,1.46,874.0,Yoga,21.1,2.9,3,2,19.210330534594537,194.0,19.21,muscle_gain,measured,21.1,1602.16552,57.04469999999999,moderate,1.55,2483.356556,1.145430168610259,1.8476166982821793,2844.5115186584726,133.58268728580157,2882.7,129.9,normal
34,Female,69.2,1.53,167,134,59,1.36,911.0,HIIT,28.5,2.1,2,1,29.561279849630484,153.0,29.56,fat_loss,measured,28.5,1438.7248000000002,49.47800000000001,light,1.35,1942.2784800000004,0.8201807035110926,2.264964439882209,1593.019330140856,156.73553923984886,1613.9,154.6,overweight
45,Male,81.4,1.61,164,141,55,1.14,796.0,Cardio,30.0,2.2,4,2,31.403109447937965,161.0,31.4,fat_loss,measured,30.0,1600.768,56.98,moderate,1.55,2481.1904,0.8008883519938714,2.2619601541593295,1987.1564904390145,184.12355654856944,2100.8,187.6,obese
47,Male,84.8,1.86,187,129,63,1.85,1181.0,HIIT,14.4,3.5,5,3,24.511504220141052,186.0,24.51,muscle_gain,measured,14.4,1937.91808,72.58879999999999,very_active,1.9,3682.044352,1.1262756129981188,2.1062754327283226,4146.996759635062,178.61215669536176,4141.0,174.5,normal
46,Male,55.1,1.72,164,137,66,1.43,970.0,Yoga,20.5,3.6,3,2,18.624932395889672,172.0,18.62,maintenance,measured,20.5,1316.1772,43.804500000000004,moderate,1.55,2040.0746600000002,1.012194984943263,1.7256111131423955,2064.9533397618325,95.08117233414599,1993.5,94.5,normal
23,Female,59.0,1.78,185,141,58,1.67,1177.0,Yoga,17.8,2.7,5,3,18.621386188612547,178.0,18.62,muscle_gain,measured,17.8,1417.5568,48.498,very_active,1.9,2693.35792,1.1350921192635652,2.0401917127604,3057.209349348108,120.3713110528636,3139.0,120.8,normal
52,Female,64.9,1.51,164,165,68,1.83,1359.0,HIIT,18.2,2.7,4,3,28.463663874391475,151.0,28.46,muscle_gain,measured,18.2,1516.7051200000003,53.08820000000001,very_active,1.9,2881.7397280000005,1.1280404364458214,1.848297966035626,3250.7189404963833,119.95453799571214,3407.7,117.6,overweight
58,Male,109.7,1.75,181,168,54,1.01,840.0,HIIT,22.1,2.7,2,1,35.820408163265306,175.0,35.82,fat_loss,measured,22.1,2215.85608,85.4563,light,1.35,2991.4057080000002,0.7803734651711989,2.377031756478462,2437.4416880000003,260.7603836856873,2452.4,252.4,obese
54,Male,78.4,1.9,174,146,72,0.81,585.0,Yoga,21.5,3.7,2,1,21.71745152354571,190.0,21.72,fat_loss,measured,21.5,1699.3504000000003,61.544000000000004,light,1.35,2294.1230400000004,0.8284519358009327,2.157254376908101,1900.5706734535208,169.12874314959515,1869.3,163.5,normal
41,Female,76.7,1.79,172,132,56,1.4,832.0,Yoga,34.0,2.0,4,2,23.938079335850944,179.0,23.94,fat_loss,measured,34.0,1463.4352,50.62199999999999,active,1.725,2524.4257199999997,0.7972726654021026,2.393331072590615,2012.6556223940217,183.56849326770018,1952.8,184.3,normal
46,Female,63.1,1.61,187,152,68,1.0,684.0,Strength,34.7,2.2,4,2,24.343196635932255,161.0,24.34,fat_loss,measured,34.7,1260.0128800000002,41.2043,moderate,1.55,1953.0199640000003,0.7826580002971699,2.1642889432981085,1528.546699564691,136.56663232211065,1545.2,134.5,normal
48,Female,62.9,1.58,192,124,69,1.98,1105.0,Strength,20.0,2.7,4,3,25.196282647011692,158.0,25.2,muscle_gain,measured,20.0,1456.912,50.32,very_active,1.9,2768.1328,1.13190863752585,1.8911010247421214,3133.2734261386163,118.95025445627944,3327.8,119.3,overweight
52,Male,85.6,1.74,182,145,56,1.84,1321.0,Yoga,13.9,3.5,4,3,28.273219711983085,174.0,28.27,maintenance,measured,13.9,1961.9545600000001,73.7016,very_active,1.9,3727.713664,1.003176091953143,1.4017760861695636,3739.553225371851,119.99203297611464,3838.4,118.2,overweight
50,Female,66.3,1.57,192,132,73,1.25,742.0,HIIT,31.6,1.6,2,1,26.897642906405938,157.0,26.9,maintenance,measured,31.6,1349.54272,45.349199999999996,light,1.35,1821.882672,1.0064010880176009,1.7922414994554057,1833.5447033412138,118.8256114138934,1887.5,119.5,overweight
38,Male,61.3,1.97,177,146,51,1.37,1100.0,Cardio,23.5,2.8,3,1,15.795305212708392,197.0,15.8,maintenance,measured,23.5,1382.9212000000002,46.8945,moderate,1.5250000000000001,2108.9548300000006,1.0173107381198305,1.5186130647250713,2145.4623947686823,93.09098086764686,2165.0,92.9,underweight
49,Female,44.1,1.65,189,133,74,1.16,694.0,HIIT,26.7,1.8,4,2,16.198347107438018,165.0,16.2,muscle_gain,measured,26.7,1068.22648,32.3253,moderate,1.55,1655.751044,1.1050783684728946,2.1977418186774726,1829.734662300812,96.92041420367654,1714.7,98.5,underweight
40,Male,63.8,1.62,185,143,72,1.3,1022.0,HIIT,20.8,3.4,2,1,24.31031854900167,162.0,24.31,muscle_gain,measured,20.8,1461.43936,50.5296,light,1.35,1972.9431360000003,1.1455140278228204,1.8101726358912213,2260.034038384747,115.48901416985991,2274.6,120.0,normal
50,Female,55.4,1.55,175,122,65,1.85,1016.0,Strength,18.5,2.7,4,3,23.05931321540062,155.0,23.06,muscle_gain,measured,18.5,1345.2615999999998,45.150999999999996,very_active,1.9,2555.9970399999997,1.1371615048480608,1.930086417528467,2906.5814403935888,106.92678753107707,2878.1,104.5,normal
20,Female,74.7,1.58,172,166,62,1.04,863.0,Strength,32.8,2.4,3,2,29.92308924851786,158.0,29.92,fat_loss,measured,32.8,1454.28544,50.19840000000001,moderate,1.55,2254.142432,0.7920809682776899,2.26832604688506,1785.4633201743868,169.44395570231399,1686.4,164.4,overweight
35,Female,78.0,1.67,198,168,57,1.13,949.0,Strength,33.3,2.5,4,2,27.968016063681024,167.0,27.97,fat_loss,measured,33.3,1493.7616,52.026,moderate,1.55,2315.33048,0.8088467547759235,2.218284477200305,1872.7475449817814,173.0261892216238,1898.9,176.5,overweight
42,Female,57.5,1.67,192,149,55,1.14,764.0,Yoga,34.1,2.4,2,1,20.617447739252036,167.0,20.62,muscle_gain,measured,34.1,1188.478,37.8925,light,1.35,1604.4453,1.1456469654354873,1.8621671906091106,1838.1278891522302,107.07461346002385,1857.3,108.0,normal
59,Female,60.7,1.73,185,154,55,1.03,714.0,Yoga,33.8,2.5,3,2,20.281332486885628,173.0,20.28,muscle_gain,measured,33.8,1237.96144,40.183400000000006,moderate,1.55,1918.840232,1.1213874195985138,1.9711153613282137,2151.763296384294,119.64670243262258,2135.6,125.8,normal
48,Male,69.0,1.74,160,167,58,1.48,1223.0,HIIT,30.0,2.3,3,2,22.79032897344431,174.0,22.79,maintenance,measured,30.0,1413.28,48.3,moderate,1.55,2190.584,1.0117972798882509,1.553597433227043,2216.4269325667237,107.19822289266597,2220.5,103.5,normal
20,Female,75.8,1.78,197,133,53,1.42,944.0,HIIT,27.4,2.0,4,2,23.923747001641207,178.0,23.92,maintenance,measured,27.4,1558.6652800000002,55.0308,active,1.725,2688.6976080000004,1.01413770823157,1.417211486362639,2726.7096303048243,107.42463066628804,2805.6,103.8,normal
57,Female,75.7,1.63,161,131,60,0.69,407.0,Cardio,32.6,2.3,3,1,28.491851405773648,163.0,28.49,fat_loss,measured,32.6,1472.07088,51.0218,light,1.35,1987.2956880000002,0.8213198348725373,2.207341483117247,1632.2053663110655,167.09575027197562,1619.3,171.7,overweight
41,Female,71.2,1.64,165,147,54,1.42,939.0,HIIT,30.9,2.3,3,2,26.472337894110655,164.0,26.47,fat_loss,measured,30.9,1432.7027200000002,49.199200000000005,moderate,1.55,2220.689216,0.8042424643030358,2.0115687187949325,1785.9725675270167,143.2236927781992,1779.7,143.2,overweight
49,Male,85.0,1.68,197,163,74,1.82,1468.0,HIIT,11.3,3.5,4,3,30.116213151927443,168.0,30.12,muscle_gain,measured,11.3,1998.532,75.395,very_active,1.9,3797.2108,1.131391779775882,1.8479437908014382,4296.1330851962,157.07522221812224,4136.6,157.9,obese
39,Female,63.6,1.56,183,148,66,1.22,903.0,Strength,34.8,2.4,2,1,26.13412228796844,156.0,26.13,fat_loss,measured,34.8,1265.6915200000003,41.467200000000005,light,1.35,1708.6835520000004,0.807454164420645,2.1507980243647364,1392.2606720000003,136.79075434959725,1416.0,134.4,overweight
40,Male,73.2,1.94,177,162,69,0.81,722.0,Strength,29.0,2.4,2,1,19.449463279838454,194.0,19.45,maintenance,measured,29.0,1492.5952000000002,51.972,light,1.35,2015.0035200000004,0.9973786653144598,1.4898165908143677,2009.7215213815389,109.05457444761171,1894.0,107.6,normal
19,Female,48.3,1.52,186,136,56,0.96,653.0,Strength,26.3,1.6,2,1,20.905470914127424,152.0,20.91,muscle_gain,measured,26.3,1138.89736,35.5971,light,1.35,1537.511436,1.1101337990153137,2.1289417816058167,1706.8434114761703,102.82788805156095,1727.6,103.8,normal
44,Female,42.8,1.78,167,159,64,1.49,1066.0,Strength,25.3,2.6,3,2,13.508395404620627,178.0,13.51,muscle_gain,measured,25.3,1060.58656,31.9716,moderate,1.55,1643.909168,1.1220393760166198,1.901447060234345,1844.5308170907206,81.38193417802997,1827.1,82.2,underweight
59,Male,88.1,1.76,187,168,74,1.35,1123.0,Strength,26.9,3.0,3,2,28.441373966942148,176.0,28.44,fat_loss,measured,26.9,1761.06376,64.4011,moderate,1.55,2729.648828,0.8003256734326679,2.395409838220705,2184.6080365037924,211.03560674724412,2144.3,211.7,overweight
19,Female,72.4,1.75,169,140,64,1.2,840.0,Cardio,31.0,1.7,4,2,23.640816326530615,175.0,23.64,fat_loss,measured,31.0,1449.0496,49.956,moderate,1.55,2246.0268800000003,0.7906051446084119,2.3467656961128314,1775.7204062567805,169.905836398569,1819.9,174.7,normal
43,Male,73.2,1.88,176,142,63,1.17,822.0,Cardio,29.4,3.3,3,1,20.71072883657764,188.0,20.71,maintenance,measured,29.4,1486.2707200000002,51.6792,moderate,1.5250000000000001,2266.5628480000005,0.971911815470137,1.545080489363436,2202.8992124768447,113.09989182140352,2283.0,111.6,normal
34,Male,110.5,1.86,188,139,62,1.42,1086.0,Cardio,22.3,3.6,2,1,31.940108683084745,186.0,31.94,fat_loss,measured,22.3,2224.5436,85.8585,light,1.35,3003.1338600000004,0.8050719158368574,2.3939536934680765,2446.99796,264.53188312822243,2519.7,266.0,obese
57,Female,46.1,1.76,165,130,60,1.44,842.0,Strength,25.8,1.7,3,2,14.882489669421489,176.0,14.88,muscle_gain,measured,25.8,1108.85392,34.2062,moderate,1.55,1718.723576,1.1295547749961985,2.0799807423338845,1941.3924221693417,95.88711222159208,1940.9,97.1,underweight
50,Male,90.8,1.71,173,153,62,1.07,810.0,Yoga,22.6,3.4,4,2,31.05228959337916,171.0,31.05,fat_loss,measured,22.6,1888.0307200000002,70.2792,moderate,1.55,2926.4476160000004,0.826117850993785,2.003815594693297,2417.5906155758057,181.94645599815138,2562.3,180.1,obese
26,Female,59.3,1.51,181,129,71,1.7,1096.0,Strength,15.1,2.7,5,3,26.007631244243672,151.0,26.01,muscle_gain,measured,15.1,1457.46712,50.345699999999994,very_active,1.9,2769.187528,1.1281431835057627,2.129365613233454,3124.0400335623735,126.27138086474383,3096.8,121.5,overweight
56,Female,45.1,1.73,165,129,73,0.83,482.0,Strength,25.4,2.6,3,1,15.068996625346653,173.0,15.07,muscle_gain,measured,25.4,1096.7233600000002,33.644600000000004,light,1.35,1480.5765360000003,1.1193750018353432,2.1292644439973865,1657.3203627023663,96.02982642428213,1699.4,98.6,underweight
46,Male,45.0,1.77,185,162,58,1.48,1187.0,Cardio,29.1,3.6,3,2,14.363688595231254,177.0,14.36,muscle_gain,measured,29.1,1059.1480000000001,31.904999999999998,moderate,1.55,1641.6794000000002,1.1001110248532064,2.1499900962557614,1806.0296072143972,96.74955433150926,1796.1,101.8,underweight
59,Male,89.4,1.62,198,125,59,1.43,885.0,Strength,23.5,3.6,3,2,34.06492912665752,162.0,34.06,fat_loss,measured,23.5,1847.2456000000002,68.391,moderate,1.55,2863.2306800000006,0.7843834402178416,2.3750829565640257,2245.8707309156703,212.3324163168239,2154.0,226.7,obese
43,Male,127.7,1.69,171,155,53,1.14,875.0,Cardio,24.1,2.9,3,2,44.71131963166557,169.0,44.71,fat_loss,measured,24.1,2463.5648800000004,96.9243,moderate,1.55,3818.5255640000005,0.7925534909638997,2.1009879461309113,3026.3857660830945,268.2961607209174,3060.0,271.0,obese
52,Male,70.9,1.72,194,143,66,1.31,927.0,Strength,20.2,2.6,3,2,23.96565711195241,172.0,23.97,muscle_gain,measured,20.2,1592.0891200000003,56.57820000000001,moderate,1.55,2467.7381360000004,1.1215914287694078,1.8676927542320838,2767.7939417849957,132.41941627505474,2728.9,130.5,normal
